time,step,valid,ref_x,ref_y,act_x,act_y,err_x,err_y,err_dist,u_x,u_y
119.3505,586,1,-0.36,-6.891,-0.383,-6.872,0.023,-0.018,0.029,2,-9
119.5554,587,1,-0.33,-6.983,-0.351,-6.947,0.021,-0.036,0.042,2,-14
119.7603,588,1,-0.3,-7.076,-0.329,-7.058,0.029,-0.018,0.034,2,-10
119.968,589,1,-0.27,-7.168,-0.298,-7.168,0.028,0.0,0.028,2,-9
120.1859,590,1,-0.24,-7.26,-0.264,-7.263,0.024,0.002,0.024,2,-11
120.3657,591,1,-0.21,-7.353,-0.242,-7.302,0.032,-0.051,0.06,4,-17
120.5711,592,1,-0.18,-7.445,-0.202,-7.423,0.022,-0.022,0.031,1,-10
120.772,593,1,-0.15,-7.538,-0.175,-7.549,0.025,0.011,0.027,1,-7
120.9871,594,1,-0.12,-7.63,-0.156,-7.646,0.036,0.016,0.039,4,-11
121.1905,595,1,-0.09,-7.723,-0.113,-7.686,0.023,-0.036,0.043,2,-18
121.3883,596,1,-0.06,-7.815,-0.078,-7.818,0.018,0.003,0.018,1,-8
121.5902,597,1,-0.03,-7.908,-0.063,-7.93,0.033,0.023,0.04,3,-8
121.7932,598,1,0.0,-8.0,-0.023,-7.986,0.023,-0.014,0.027,-8,8
121.9966,599,1,0.0,-8.0,-0.051,-8.082,0.051,0.082,0.097,4,2
122.1945,599,1,0.0,-8.0,-0.061,-8.046,0.061,0.046,0.076,4,-8
122.4085,599,1,0.0,-8.0,-0.011,-8.089,0.011,0.089,0.089,-4,-1
122.5999,599,1,0.0,-8.0,-0.027,-8.124,0.027,0.124,0.126,0,3
122.8069,599,1,0.0,-8.0,-0.026,-8.11,0.026,0.11,0.113,2,-4
123.0131,599,1,0.0,-8.0,-0.019,-8.128,0.019,0.128,0.13,-1,0
123.22,599,1,0.0,-8.0,-0.017,-8.136,0.017,0.136,0.137,-1,1
123.4104,599,1,0.0,-8.0,-0.029,-8.136,0.029,0.136,0.139,1,-1
123.615,599,1,0.0,-8.0,-0.025,-8.149,0.025,0.149,0.151,-1,1
123.8191,599,1,0.0,-8.0,-0.025,-8.141,0.025,0.141,0.143,-1,-1
124.0272,599,1,0.0,-8.0,-0.031,-8.145,0.031,0.145,0.148,0,0
124.2335,599,1,0.0,-8.0,-0.036,-8.144,0.036,0.144,0.148,0,0
124.4547,599,1,0.0,-8.0,-0.035,-8.148,0.035,0.148,0.152,0,0
124.633,599,1,0.0,-8.0,-0.036,-8.148,0.036,0.148,0.153,0,0
124.8386,599,1,0.0,-8.0,-0.037,-8.157,0.037,0.157,0.161,0,1
125.0527,599,1,0.0,-8.0,-0.034,-8.152,0.034,0.152,0.156,-1,0
125.255,599,1,0.0,-8.0,-0.035,-8.156,0.035,0.156,0.16,0,0
125.4562,599,1,0.0,-8.0,-0.044,-8.155,0.044,0.155,0.161,1,0
125.6565,599,1,0.0,-8.0,-0.036,-8.155,0.036,0.155,0.159,-1,0
125.8551,599,1,0.0,-8.0,-0.038,-8.156,0.038,0.156,0.16,0,0
126.0593,599,1,0.0,-8.0,-0.042,-8.153,0.042,0.153,0.159,1,0
126.2609,599,1,0.0,-8.0,-0.042,-8.152,0.042,0.152,0.158,0,0
126.4602,599,1,0.0,-8.0,-0.037,-8.16,0.037,0.16,0.164,-1,1
126.6606,599,1,0.0,-8.0,-0.037,-8.156,0.037,0.156,0.161,0,0
126.8673,599,1,0.0,-8.0,-0.044,-8.154,0.044,0.154,0.16,1,0
127.0722,599,1,0.0,-8.0,-0.037,-8.151,0.037,0.151,0.155,-1,0
127.2794,599,1,0.0,-8.0,-0.04,-8.148,0.04,0.148,0.153,0,0
127.4855,599,1,0.0,-8.0,-0.04,-8.153,0.04,0.153,0.158,0,1
127.6765,599,1,0.0,-8.0,-0.038,-8.15,0.038,0.15,0.155,0,0
127.8823,599,1,0.0,-8.0,-0.04,-8.148,0.04,0.148,0.153,0,0
128.0884,599,1,0.0,-8.0,-0.039,-8.144,0.039,0.144,0.149,0,0
